   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16      4963      4947   77.2736   77.2969  0.0026440.00322849
     2      15     10905     10890   85.0533   92.8594    0.00370.00293424
     3      15     16487     16472   85.7712   87.2188  0.0017850.00291172
     4      15     22297     22282   87.0205   90.7812  0.0027070.00287018
     5      15     28344     28329   88.5107   94.4844  0.0025110.00282204
     6      15     34054     34039   88.6266   89.2188  0.0034780.00281828
     7      16     39964     39948   89.1537   92.3281  0.0025380.00280171
     8      16     45893     45877   89.5879   92.6406  0.0017780.00278842
 Total time run:        8.508397
Total reads made:     48979
Read size:            16384
Bandwidth (MB/sec):    89.946 

Average Latency:       0.0027776
Max latency:           0.115848
Min latency:           0.001136
